Data de Emissão:;22/dez/2022
Base de dados:;GENCEL_REL
Matrícula:;e018071

Alimentador.Código do Alimentador;Trecho Primário Aéreo.Identificador do Objeto;Rep. Grafica: Trecho Primário Aéreo.Linha;Rep. Grafica: Trecho Primário Aéreo.Rotação;Trecho Primário Aéreo.Comprimento Estimado;Trecho Primário Aéreo.Quantidade de Cabos por Fase;Trecho Primário Aéreo.Fases Existentes;Tipo de Cabo.Código de cabo;Tipo de Cabo.Reatância Positiva;Tipo de Cabo.Reatância Zero;Tipo de Cabo.Resistência Positiva;Tipo de Cabo.Resistência Zero
TDE06;176091;LINESTRING (744071.09 6945178.8, 744049.23 6945192.62);0;25.8621731493629;1 - 1;10 - RST;2 CA;0.468;1.926;0.948;1.137;
TDE06;176098;LINESTRING (744034.45 6944919.92, 744014.72 6944894.2);0;32.4159112164142;1 - 1;10 - RST;1/0 CAA;0.52;1.978;0.7;0.874;
TDE06;176866;LINESTRING (743780.97 6944235.73, 743755.57 6944240.99);0;25.9389205633719;1 - 1;10 - RST;4 CA;0.486;1.943;1.504;1.703;
TDE06;176867;LINESTRING (743809.04 6944270.92, 743805.97 6944304.7);0;33.9192172671779;1 - 1;10 - RST;4 CA;0.486;1.943;1.504;1.703;
TDE06;176868;LINESTRING (743805.97 6944304.7, 743803.39 6944327.84);0;23.2833846333446;1 - 1;10 - RST;4 CA;0.486;1.943;1.504;1.703;
TDE06;176869;LINESTRING (743952.65 6944265.47, 743930.1 6944293.3);0;35.8191485103464;1 - 1;10 - RST;4 CA;0.486;1.943;1.504;1.703;
TDE06;175305;LINESTRING (744106.23 6945019.47, 744090.93 6944995.74);0;28.2347817412297;1 - 1;10 - RST;1/0 CAA;0.52;1.978;0.7;0.874;
TDE06;175320;LINESTRING (746132.55 6944585.49, 746109.06 6944611.25);0;34.8619807238207;1 - 1;15 - TSR;336.4 CA;0.403;1.86;0.187;0.365;
TDE06;175321;LINESTRING (746109.06 6944611.25, 746080.87 6944624.43);0;31.1189411772887;1 - 1;15 - TSR;336.4 CA;0.403;1.86;0.187;0.365;
TDE06;175322;LINESTRING (746017.97 6944633.45, 745990.07 6944647.47);0;31.2245160087754;1 - 1;15 - TSR;336.4 CA;0.403;1.86;0.187;0.365;
TDE06;175323;LINESTRING (745869.74 6944661.59, 745839.74 6944664.77);0;30.1680692122997;1 - 1;15 - TSR;336.4 CA;0.403;1.86;0.187;0.365;
TDE06;178346;LINESTRING (743722.39 6943956.38, 743713.93 6943922.56);0;34.8620710795634;1 - 1;10 - RST;4/0 CA;0.424;1.882;0.297;0.476;
TDE06;179894;LINESTRING (745064.07 6944648.18, 745048.41 6944653.23);0;16.454121064601;1 - 1;15 - TSR;336.4 CA;0.403;1.86;0.187;0.365;
TDE06;179895;LINESTRING (745048.41 6944653.23, 745016.02 6944665.09);0;34.4930674192187;1 - 1;15 - TSR;336.4 CA;0.403;1.86;0.187;0.365;
TDE06;179104;LINESTRING (744749.81 6944884.11, 744721.14 6944878.37);0;29.2389551797763;1 - 1;10 - RST;336.4 CA;0.403;1.86;0.187;0.365;
TDE06;179107;LINESTRING (744888.39 6944726.85, 744864.17 6944752.78);0;35.4820137538935;1 - 1;15 - TSR;336.4 CA;0.403;1.86;0.187;0.365;
TDE06;180658;LINESTRING (746214.45 6944501.75, 746188.79 6944528.74);0;37.2410485890736;1 - 1;15 - TSR;336.4 CA;0.403;1.86;0.187;0.365;
TDE06;180659;LINESTRING (745277.38 6944595.95, 745249.21 6944609.29);0;31.1689669382607;1 - 1;15 - TSR;336.4 CA;0.403;1.86;0.187;0.365;
TDE06;187639;LINESTRING (743766.59 6944776.17, 743738.49 6944804.66);0;40.0161230007534;1 - 1;10 - RST;2 CA;0.468;1.926;0.948;1.137;
TDE06;192211;LINESTRING (744082.9 6945188.39, 744090.08 6945219.75);0;32.1714469680817;1 - 1;10 - RST;6 CU;0.508;1.965;1.485;1.659;
TDE06;193005;LINESTRING (745523.64 6944617.81, 745510.17 6944609.96);0;15.5904906917012;1 - 1;15 - TSR;336.4 CA;0.403;1.86;0.187;0.365;
TDE06;193006;LINESTRING (745467.16 6944579.27, 745438.07 6944562.25);0;33.7032416840664;1 - 1;15 - TSR;336.4 CA;0.403;1.86;0.187;0.365;
TDE06;203351;LINESTRING (743814.48 6944126.68, 743842.05 6944118.6);0;28.7296240839451;1 - 1;10 - RST;2 CA;0.468;1.926;0.948;1.137;
TDE06;219933;LINESTRING (744749.81 6944884.11, 744791.24 6944894.87);0;42.8044682245883;1 - 1;15 - TSR;336.4 CA;0.403;1.86;0.187;0.365;
TDE06;221651;LINESTRING (744139.72 6945185.19, 744156.68 6945220.55);0;39.2169759155462;1 - 1;10 - RST;2 CA;0.468;1.926;0.948;1.137;
TDE06;233632;LINESTRING (743994.91 6944284.17, 743979.79875612 6944277.22134523);0;16.632302748342;1 - 1;10 - RST;4/0 CA;0.424;1.882;0.297;0.476;
TDE06;233644;LINESTRING (744272.4 6944759.87, 744256.9 6944734.67);0;29.5853004042445;1 - 1;10 - RST;4/0 CA;0.424;1.882;0.297;0.476;
TDE06;233648;LINESTRING (744356.56 6945081.13, 744333.25 6945097.8);0;28.6573725243631;1 - 1;10 - RST;1/0 CA;0.451;1.917;0.605;0.779;
TDE06;233649;LINESTRING (744130.94 6945157.12, 744099.18 6945164.71);0;32.6543366185615;1 - 1;10 - RST;1/0 CAA;0.52;1.978;0.7;0.874;
TDE06;233650;LINESTRING (743806.39 6944786.79, 743798.34 6944762.19);0;25.8836338249177;1 - 1;10 - RST;6 CU;0.508;1.965;1.485;1.659;
TDE06;234374;LINESTRING (744889.78 6944629.57, 744862.77 6944633.15);0;27.2462199213219;1 - 1;10 - RST;4 CU;0.49;1.947;0.934;1.108;
TDE06;251861;LINESTRING (746813.14 6944416.98, 746790.8 6944436.36);0;29.5746513080748;1 - 1;15 - TSR;336.4 CA;0.403;1.86;0.187;0.365;
TDE06;252776;LINESTRING (744090.93 6944995.74, 744073.11 6944971.49);0;30.0934361614343;1 - 1;10 - RST;1/0 CAA;0.52;1.978;0.7;0.874;
TDE06;252777;LINESTRING (743858.21 6944844.7, 743831.17 6944818.56);0;37.6093233118889;1 - 1;10 - RST;2 CA;0.468;1.926;0.948;1.137;
TDE06;255670;LINESTRING (744099.97 6945258.39, 744110.81 6945296.61);0;39.7274967755719;1 - 1;10 - RST;6 CU;0.508;1.965;1.485;1.659;
TDE06;268937;LINESTRING (744006.73 6944383.77, 743984.13 6944413.59);0;37.4164723085531;1 - 1;10 - RST;2 CA;0.468;1.926;0.948;1.137;
TDE06;270516;LINESTRING (744295.27 6945299.25, 744307.04 6945341.3);0;43.6661814220659;1 - 1;10 - RST;2 CA;0.468;1.926;0.948;1.137;
TDE06;269655;LINESTRING (744136.61 6944387.93, 744115.41 6944367.21);0;29.6438593976429;1 - 1;10 - RST;4/0 CA;0.424;1.882;0.297;0.476;
TDE06;269657;LINESTRING (744272.03 6944930.19, 744255.35 6944940.2);0;19.4530845882403;1 - 1;10 - RST;2 CA;0.468;1.926;0.948;1.137;
TDE06;269669;LINESTRING (745190.42 6944622.23, 745161.38 6944621.47);0;29.0499432013772;1 - 1;15 - TSR;336.4 CA;0.403;1.86;0.187;0.365;
TDE06;287603;LINESTRING (746824.72 6944405.36, 746813.14 6944416.98);0;16.4049017065518;1 - 1;15 - TSR;336.4 CA;0.403;1.86;0.187;0.365;
TDE06;287604;LINESTRING (746674.36 6944533.03, 746637.84 6944530.31);0;36.621152357619;1 - 1;15 - TSR;336.4 CA;0.403;1.86;0.187;0.365;
TDE06;291463;LINESTRING (745438.07 6944562.25, 745406.8 6944554.26);0;32.2746494946845;1 - 1;15 - TSR;336.4 CA;0.403;1.86;0.187;0.365;
TDE06;305349;LINESTRING (744214.49 6945130.37, 744188.69 6945137.43);0;26.7485251928141;1 - 1;10 - RST;1/0 CAA;0.52;1.978;0.7;0.874;
TDE06;305352;LINESTRING (743861.52 6944218.27, 743835.07 6944186.88);0;41.0479548817781;1 - 1;10 - RST;4/0 CA;0.424;1.882;0.297;0.476;
TDE06;305354;LINESTRING (744158.84 6944917.45, 744169.35 6944896.43);0;23.5010744439601;1 - 1;10 - RST;2 CA;0.468;1.926;0.948;1.137;
TDE06;305364;LINESTRING (743710.69 6943765.59, 743703.63 6943732.06);0;34.2652083016552;1 - 1;10 - RST;4/0 CA;0.424;1.882;0.297;0.476;
TDE06;323336;LINESTRING (746588.317044246 6944524.68067829, 746558.529123242 6944521.58111121);0;29.9487487856052;1 - 1;15 - TSR;336.4 CA;0.403;1.86;0.187;0.365;
TDE06;324131;LINESTRING (744156.06 6944568.39, 744141.59 6944544.65);0;27.8023110544601;1 - 1;10 - RST;4/0 CA;0.424;1.882;0.297;0.476;
